municipio;id;nome;cod_importacao
2103406;210340605;Coelho Neto;05
2103505;210350505;Colinas;05
2103554;210355405;Conceição do Lago-Açu;05
2103604;210360405;Coroatá;05
2103703;210370305;Cururupu;05
2103752;210375205;Davinópolis;05
2103802;210380205;Dom Pedro;05
2103901;210390105;Duque Bacelar;05
2104008;210400805;Esperantinópolis;05
2104057;210405705;Estreito;05
2104073;210407305;Feira Nova do Maranhão;05
2104081;210408105;Fernando Falcão;05
2104099;210409905;Formosa da Serra Negra;05
2104107;210410705;Fortaleza dos Nogueiras;05
2104206;210420605;Fortuna;05
2104305;210430505;Godofredo Viana;05
2104305;210430510;Aurizona;10
2104404;210440405;Gonçalves Dias;05
2104503;210450305;Governador Archer;05
2104552;210455205;Governador Edison Lobão;05
2104602;210460205;Governador Eugênio Barros;05
2104628;210462805;Governador Luiz Rocha;05
2104651;210465105;Governador Newton Bello;05
2104677;210467705;Governador Nunes Freire;05
2104701;210470105;Graça Aranha;05
2104800;210480005;Grajaú;05
2104909;210490905;Guimarães;05
2105005;210500505;Humberto de Campos;05
2105104;210510405;Icatu;05
2105104;210510410;Itapera;10
2105153;210515305;Igarapé do Meio;05
2105203;210520305;Igarapé Grande;05
2105302;210530205;Imperatriz;05
2105351;210535105;Itaipava do Grajaú;05
2105401;210540105;Itapecuru Mirim;05
2105427;210542705;Itinga do Maranhão;05
2105450;210545005;Jatobá;05
2105476;210547605;Jenipapo dos Vieiras;05
2105500;210550005;João Lisboa;05
2105609;210560905;Joselândia;05
2105658;210565805;Junco do Maranhão;05
2105708;210570805;Lago da Pedra;05
2105807;210580705;Lago do Junco;05
2105906;210590605;Lago Verde;05
2105922;210592205;Lagoa do Mato;05
2105948;210594805;Lago dos Rodrigues;05
2105963;210596305;Lagoa Grande do Maranhão;05
2105989;210598905;Lajeado Novo;05
2106003;210600305;Lima Campos;05
2106102;210610205;Loreto;05
2106201;210620105;Luís Domingues;05
2106300;210630005;Magalhães de Almeida;05
2106300;210630010;Custódio Lima;10
2106326;210632605;Maracaçumé;05
2106359;210635905;Marajá do Sena;05
2106375;210637505;Maranhãozinho;05
2106409;210640905;Mata Roma;05
2106508;210650805;Matinha;05
2106607;210660705;Matões;05
2106631;210663105;Matões do Norte;05
2106672;210667205;Milagres do Maranhão;05
2106706;210670605;Mirador;05
2106706;210670610;Ibipira;10
2106755;210675505;Miranda do Norte;05
2106805;210680505;Mirinzal;05
2106904;210690405;Monção;05
2107001;210700105;Montes Altos;05
2107100;210710005;Morros;05
2107209;210720905;Nina Rodrigues;05
2107258;210725805;Nova Colinas;05
2107308;210730805;Nova Iorque;05
2107357;210735705;Nova Olinda do Maranhão;05
2107407;210740705;Olho d'Água das Cunhãs;05
2107456;210745605;Olinda Nova do Maranhão;05
2107506;210750605;Paço do Lumiar;05
2107605;210760505;Palmeirândia;05
2107704;210770405;Paraibano;05
2107803;210780305;Parnarama;05
2107803;210780310;Brejo de São Félix;10
2107902;210790205;Passagem Franca;05
2108009;210800905;Pastos Bons;05
2108009;210800910;Roçado;10
2108058;210805805;Paulino Neves;05
2108108;210810805;Paulo Ramos;05
2108207;210820705;Pedreiras;05
2108207;210820710;Marianópolis;10
2108256;210825605;Pedro do Rosário;05
2108306;210830605;Penalva;05
2108405;210840505;Peri Mirim;05
2108454;210845405;Peritoró;05
2108504;210850405;Pindaré-Mirim;05
2108504;210850410;Pimentel;10
2108603;210860305;Pinheiro;05
2108603;210860310;Roque;10
2108702;210870205;Pio XII;05
2108801;210880105;Pirapemas;05
2108900;210890005;Poção de Pedras;05
2109007;210900705;Porto Franco;05
2109056;210905605;Porto Rico do Maranhão;05
2109106;210910605;Presidente Dutra;05
2109205;210920505;Presidente Juscelino;05
2109239;210923905;Presidente Médici;05
2109270;210927005;Presidente Sarney;05
2109304;210930405;Presidente Vargas;05
2109403;210940305;Primeira Cruz;05
2109452;210945205;Raposa;05
2109502;210950205;Riachão;05
2109551;210955105;Ribamar Fiquene;05
2109601;210960105;Rosário;05
2109700;210970005;Sambaíba;05
2109759;210975905;Santa Filomena do Maranhão;05
2109809;210980905;Santa Helena;05
2109809;210980910;Curva Grande;10
2109908;210990805;Santa Inês;05
2110005;211000505;Santa Luzia;05
2110039;211003905;Santa Luzia do Paruá;05
2110104;211010405;Santa Quitéria do Maranhão;05
2110203;211020305;Santa Rita;05
2110237;211023705;Santana do Maranhão;05
2110278;211027805;Santo Amaro do Maranhão;05
2110302;211030205;Santo Antônio dos Lopes;05
2110401;211040105;São Benedito do Rio Preto;05
2110500;211050005;São Bento;05
2110609;211060905;São Bernardo;05
2110658;211065805;São Domingos do Azeitão;05
2110708;211070805;São Domingos do Maranhão;05
2110807;211080705;São Félix de Balsas;05
2110856;211085605;São Francisco do Brejão;05
2110906;211090605;São Francisco do Maranhão;05
2110906;211090610;Caraíba do Norte;10
2110906;211090615;Ribeirão Azul;15
2111003;211100305;São João Batista;05
2111029;211102905;São João do Carú;05
2111052;211105205;São João do Paraíso;05
2111078;211107805;São João do Soter;05
2111102;211110205;São João dos Patos;05
2111201;211120105;São José de Ribamar;05
2111201;211120110;Mata;10
2111250;211125005;São José dos Basílios;05
2111300;211130005;São Luís;05
2111409;211140905;São Luís Gonzaga do Maranhão;05
2111508;211150805;São Mateus do Maranhão;05
2111532;211153205;São Pedro da Água Branca;05
2111573;211157305;São Pedro dos Crentes;05
2111607;211160705;São Raimundo das Mangabeiras;05
2111631;211163105;São Raimundo do Doca Bezerra;05
2111672;211167205;São Roberto;05
2111706;211170605;São Vicente Ferrer;05
2111722;211172205;Satubinha;05
2111748;211174805;Senador Alexandre Costa;05
2111763;211176305;Senador La Rocque;05
2111789;211178905;Serrano do Maranhão;05
2111805;211180505;Sítio Novo;05
2111904;211190405;Sucupira do Norte;05
2111953;211195305;Sucupira do Riachão;05
2112001;211200105;Tasso Fragoso;05
2112100;211210005;Timbiras;05
2112209;211220905;Timon;05
2112209;211220910;Buriti Cortado;10
2112233;211223305;Trizidela do Vale;05
2112274;211227405;Tufilândia;05
2112308;211230805;Tuntum;05
2112308;211230810;São Joaquim dos Melos;10
2112407;211240705;Turiaçu;05
2112456;211245605;Turilândia;05
2112506;211250605;Tutóia;05
2112506;211250610;Barro Duro;10
2112605;211260505;Urbano Santos;05
2112704;211270405;Vargem Grande;05
2112803;211280305;Viana;05
2112852;211285205;Vila Nova dos Martírios;05
2112902;211290205;Vitória do Mearim;05
2113009;211300905;Vitorino Freire;05
2114007;211400705;Zé Doca;05
2200053;220005305;Acauã;05
2200103;220010305;Agricolândia;05
2200202;220020205;Água Branca;05
2200251;220025105;Alagoinha do Piauí;05
2200277;220027705;Alegrete do Piauí;05
2200301;220030105;Alto Longá;05
2200400;220040005;Altos;05
2200459;220045905;Alvorada do Gurguéia;05
2200509;220050905;Amarante;05
2200608;220060805;Angical do Piauí;05
2200707;220070705;Anísio de Abreu;05
2200806;220080605;Antônio Almeida;05
2200905;220090505;Aroazes;05
2200954;220095405;Aroeiras do Itaim;05
2201002;220100205;Arraial;05
2201051;220105105;Assunção do Piauí;05
2201101;220110105;Avelino Lopes;05
2201150;220115005;Baixa Grande do Ribeiro;05
2201176;220117605;Barra D'Alcântara;05
2201200;220120005;Barras;05
2201309;220130905;Barreiras do Piauí;05
2201408;220140805;Barro Duro;05
2201507;220150705;Batalha;05
2201556;220155605;Bela Vista do Piauí;05
2201572;220157205;Belém do Piauí;05
2201606;220160605;Beneditinos;05
2201705;220170505;Bertolínia;05
2201739;220173905;Betânia do Piauí;05
2201770;220177005;Boa Hora;05
2201804;220180405;Bocaina;05
2201903;220190305;Bom Jesus;05
2201919;220191905;Bom Princípio do Piauí;05
2201929;220192905;Bonfim do Piauí;05
2201945;220194505;Boqueirão do Piauí;05
2201960;220196005;Brasileira;05
2201988;220198805;Brejo do Piauí;05
2202000;220200005;Buriti dos Lopes;05
2202026;220202605;Buriti dos Montes;05
2202059;220205905;Cabeceiras do Piauí;05
2202075;220207505;Cajazeiras do Piauí;05
2202083;220208305;Cajueiro da Praia;05
2202091;220209105;Caldeirão Grande do Piauí;05
2202109;220210905;Campinas do Piauí;05
2202117;220211705;Campo Alegre do Fidalgo;05
2202133;220213305;Campo Grande do Piauí;05
2202174;220217405;Campo Largo do Piauí;05
2202208;220220805;Campo Maior;05
2202251;220225105;Canavieira;05
2202307;220230705;Canto do Buriti;05
2202406;220240605;Capitão de Campos;05
2202455;220245505;Capitão Gervásio Oliveira;05
2202505;220250505;Caracol;05
2202539;220253905;Caraúbas do Piauí;05
2202554;220255405;Caridade do Piauí;05
2202604;220260405;Castelo do Piauí;05
2202653;220265305;Caxingó;05
2202703;220270305;Cocal;05
2202711;220271105;Cocal de Telha;05
2202729;220272905;Cocal dos Alves;05
2202737;220273705;Coivaras;05
2202752;220275205;Colônia do Gurguéia;05
2202778;220277805;Colônia do Piauí;05
2202802;220280205;Conceição do Canindé;05
2202851;220285105;Coronel José Dias;05
2202901;220290105;Corrente;05
2203008;220300805;Cristalândia do Piauí;05
2203107;220310705;Cristino Castro;05
2203206;220320605;Curimatá;05
2203230;220323005;Currais;05
2203255;220325505;Curralinhos;05
2203271;220327105;Curral Novo do Piauí;05
2203305;220330505;Demerval Lobão;05
2203354;220335405;Dirceu Arcoverde;05
2203404;220340405;Dom Expedito Lopes;05
2203420;220342005;Domingos Mourão;05
2203453;220345305;Dom Inocêncio;05
2203503;220350305;Elesbão Veloso;05
2203602;220360205;Eliseu Martins;05
2203701;220370105;Esperantina;05
2203750;220375005;Fartura do Piauí;05
2203800;220380005;Flores do Piauí;05
2203859;220385905;Floresta do Piauí;05
2203909;220390905;Floriano;05
2204006;220400605;Francinópolis;05
2204105;220410505;Francisco Ayres;05
2204154;220415405;Francisco Macedo;05
2204204;220420405;Francisco Santos;05
2204303;220430305;Fronteiras;05
2204352;220435205;Geminiano;05
2204402;220440205;Gilbués;05
2204501;220450105;Guadalupe;05
2204550;220455005;Guaribas;05
2204600;220460005;Hugo Napoleão;05
2204659;220465905;Ilha Grande;05
2204709;220470905;Inhuma;05
2204808;220480805;Ipiranga do Piauí;05
2204907;220490705;Isaías Coelho;05
2205003;220500305;Itainópolis;05
2205102;220510205;Itaueira;05
2205151;220515105;Jacobina do Piauí;05
2205201;220520105;Jaicós;05
2205250;220525005;Jardim do Mulato;05
2205276;220527605;Jatobá do Piauí;05
2205300;220530005;Jerumenha;05
2205359;220535905;João Costa;05
2205409;220540905;Joaquim Pires;05
2205458;220545805;Joca Marques;05
2205508;220550805;José de Freitas;05
2205516;220551605;Juazeiro do Piauí;05
2205524;220552405;Júlio Borges;05
2205532;220553205;Jurema;05
2205540;220554005;Lagoinha do Piauí;05
2205557;220555705;Lagoa Alegre;05
2205565;220556505;Lagoa do Barro do Piauí;05
2205573;220557305;Lagoa de São Francisco;05
2205581;220558105;Lagoa do Piauí;05
2205599;220559905;Lagoa do Sítio;05
2205607;220560705;Landri Sales;05
2205706;220570605;Luiz Correia;05
2205805;220580505;Luzilândia;05
2205854;220585405;Madeiro;05
2205904;220590405;Manoel Emídio;05
2205953;220595305;Marcolândia;05
2206001;220600105;Marcos Parente;05
2206050;220605005;Massapê do Piauí;05
2206100;220610005;Matias Olímpio;05
2206209;220620905;Miguel Alves;05
2206308;220630805;Miguel Leão;05
2206357;220635705;Milton Brandão;05
2206407;220640705;Monsenhor Gil;05
2206506;220650605;Monsenhor Hipólito;05
2206605;220660505;Monte Alegre do Piauí;05
2206654;220665405;Morro Cabeça no Tempo;05
2206670;220667005;Morro do Chapéu do Piauí;05
2206696;220669605;Murici dos Portelas;05
2206704;220670405;Nazaré do Piauí;05
2206720;220672005;Nazária;05
2206753;220675305;Nossa Senhora de Nazaré;05
2206803;220680305;Nossa Senhora dos Remédios;05
2206902;220690205;Novo Oriente do Piauí;05
2206951;220695105;Novo Santo Antônio;05
2207009;220700905;Oeiras;05
2207108;220710805;Olho D'Água do Piauí;05
2207207;220720705;Padre Marcos;05
2207306;220730605;Paes Landim;05
2207355;220735505;Pajeú do Piauí;05
2207405;220740505;Palmeira do Piauí;05
2207504;220750405;Palmeirais;05
2207553;220755305;Paquetá;05
2207603;220760305;Parnaguá;05
2207702;220770205;Parnaíba;05
2207751;220775105;Passagem Franca do Piauí;05
2207777;220777705;Patos do Piauí;05
2207793;220779305;Pau D'Arco do Piauí;05
2207801;220780105;Paulistana;05
2207850;220785005;Pavussu;05
2207900;220790005;Pedro II;05
2207934;220793405;Pedro Laurentino;05
2207959;220795905;Nova Santa Rita;05
2208007;220800705;Picos;05
2208106;220810605;Pimenteiras;05
2208205;220820505;Pio IX;05
2208304;220830405;Piracuruca;05
2208403;220840305;Piripiri;05
2208502;220850205;Porto;05
2208551;220855105;Porto Alegre do Piauí;05
2208601;220860105;Prata do Piauí;05
2208650;220865005;Queimada Nova;05
2208700;220870005;Redenção do Gurguéia;05
2208809;220880905;Regeneração;05
2208858;220885805;Riacho Frio;05
2208874;220887405;Ribeira do Piauí;05
2208908;220890805;Ribeiro Gonçalves;05
2209005;220900505;Rio Grande do Piauí;05
2209104;220910405;Santa Cruz do Piauí;05
2209153;220915305;Santa Cruz dos Milagres;05
2209203;220920305;Santa Filomena;05
2209302;220930205;Santa Luz;05
2209351;220935105;Santana do Piauí;05
2209377;220937705;Santa Rosa do Piauí;05
2209401;220940105;Santo Antônio de Lisboa;05
2209450;220945005;Santo Antônio dos Milagres;05
2209500;220950005;Santo Inácio do Piauí;05
2209559;220955905;São Braz do Piauí;05
2209609;220960905;São Félix do Piauí;05
2209658;220965805;São Francisco de Assis do Piauí;05
2209708;220970805;São Francisco do Piauí;05
2209757;220975705;São Gonçalo do Gurguéia;05
2209807;220980705;São Gonçalo do Piauí;05
2209856;220985605;São João da Canabrava;05
2209872;220987205;São João da Fronteira;05
2209906;220990605;São João da Serra;05
2209955;220995505;São João da Varjota;05
2209971;220997105;São João do Arraial;05
2210003;221000305;São João do Piauí;05
2210052;221005205;São José do Divino;05
2210102;221010205;São José do Peixe;05
2210201;221020105;São José do Piauí;05
2210300;221030005;São Julião;05
2210359;221035905;São Lourenço do Piauí;05
2210375;221037505;São Luis do Piauí;05
2210383;221038305;São Miguel da Baixa Grande;05
2210391;221039105;São Miguel do Fidalgo;05
2210409;221040905;São Miguel do Tapuio;05
2210508;221050805;São Pedro do Piauí;05
2210607;221060705;São Raimundo Nonato;05
2210623;221062305;Sebastião Barros;05
2210631;221063105;Sebastião Leal;05
2210656;221065605;Sigefredo Pacheco;05
2210706;221070605;Simões;05
2210805;221080505;Simplício Mendes;05
2210904;221090405;Socorro do Piauí;05
2210938;221093805;Sussuapara;05
2210953;221095305;Tamboril do Piauí;05
2210979;221097905;Tanque do Piauí;05
2211001;221100105;Teresina;05
2211100;221110005;União;05
2211209;221120905;Uruçuí;05
2211308;221130805;Valença do Piauí;05
2211357;221135705;Várzea Branca;05
2211407;221140705;Várzea Grande;05
2211506;221150605;Vera Mendes;05
2211605;221160505;Vila Nova do Piauí;05
2211704;221170405;Wall Ferraz;05
2300101;230010105;Abaiara;05
2300101;230010120;São José;20
2300101;230010125;Oitis;25
2300101;230010130;Triângulo;30
2300101;230010135;Olho D'Água de Pedras;35
2300150;230015005;Acarape;05
2300200;230020005;Acaraú;05
2300200;230020010;Aranaú;10
2300200;230020030;Juritianha;30
2300200;230020040;Lagoa do Carneiro;40
2300309;230030905;Acopiara;05
2300309;230030907;Barra do Ingá;07
2300309;230030910;Ebron;10
2300309;230030915;Isidoro;15
2300309;230030920;Quincoê;20
2300309;230030925;Santa Felícia;25
2300309;230030930;Santo Antônio;30
2300309;230030931;São Paulinho;31
2300309;230030933;Solidão;33
2300309;230030935;Trussu;35
2300408;230040805;Aiuaba;05
2300408;230040810;Barra;10
2300507;230050705;Alcântaras;05
2300507;230050710;Ventura;10
2300606;230060605;Altaneira;05
2300606;230060610;São Romão;10
2300705;230070505;Alto Santo;05
2300705;230070508;Baixio Grande;08
2300705;230070510;Castanhão;10
2300705;230070512;Batoque;12
2300705;230070515;Boa Fé;15
2300705;230070520;Bom Jesus;20
2300705;230070525;Cabrito;25
2300754;230075405;Amontada;05
2300754;230075410;Aracatiara;10
2300754;230075412;Garças;12
2300754;230075415;Icaraí;15
2300754;230075420;Lagoa Grande;20
2300754;230075425;Moitas;25
2300754;230075428;Mosquito;28
2300754;230075430;Nascente;30
2300754;230075435;Poço Comprido;35
2300754;230075440;Sabiaguaba;40
2300804;230080405;Antonina do Norte;05
2300804;230080410;Taboleiro;10
2300903;230090305;Apuiarés;05
2300903;230090310;Canafístula;10
2300903;230090315;Vila Soares;15
2301000;230100005;Aquiraz;05
2301000;230100007;Camará;07
2301000;230100008;Caponga da Bernarda;08
2301000;230100015;Jacaúna;15
2301000;230100017;João de Castro;17
2301000;230100020;Justiniano de Serpa;20
2301000;230100025;Patacas;25
2301000;230100030;Tapera;30
2301109;230110905;Aracati;05
2301109;230110907;Barreira dos Vianas;07
2301109;230110910;Cabreiro;10
2301109;230110916;Córrego dos Fernandes;16
2301109;230110924;Jirau;24
2301109;230110935;Mata Fresca;35
2301109;230110940;Santa Tereza;40
2301208;230120805;Aracoiaba;05
2301208;230120815;Ideal;15
2301208;230120816;Jaguarão;16
2301208;230120817;Jenipapeiro;17
2301208;230120819;Lagoa de São João;19
2301208;230120821;Milton Belo;21
2301208;230120823;Pedra Branca;23
2301208;230120824;Plácido Martins;24
2301208;230120825;Vazantes;25
2301257;230125705;Ararendá;05
2301257;230125715;Santo Antonio;15
2301257;230125720;Ramadinha;20
2301307;230130705;Araripe;05
2301307;230130710;Alagoinha;10
2301307;230130715;Brejinho;15
2301307;230130720;Pajeú;20
2301307;230130725;Riacho Grande;25
2301406;230140605;Aratuba;05
2301406;230140620;Pai João;20
2301505;230150505;Arneiroz;05
2301505;230150510;Cachoeira de Fora;10
2301505;230150520;Planalto;20
2301505;230150525;Novo Horizonte;25
2301604;230160405;Assaré;05
2301604;230160410;Amaro;10
2301604;230160415;Aratama;15
2301604;230160425;Genezaré;25
2301604;230160430;Cajazeiras dos Simiões;30
2301703;230170305;Aurora;05
2301703;230170310;Ingazeiras;10
2301703;230170312;Santa Vitória;12
2301703;230170315;Tipi;15
2301703;230170320;Cachoeira;20
2301802;230180205;Baixio;05
2301851;230185105;Banabuiú;05
2301851;230185112;Laranjeiras;12
2301851;230185114;Pedras Brancas;14
2301851;230185115;Rinaré;15
2301851;230185120;Sitiá;20
2301901;230190105;Barbalha;05
2301901;230190110;Arajara;10
2301901;230190112;Caldas;12
2301901;230190115;Estrela;15
2301950;230195005;Barreira;05
2301950;230195010;Córrego;10
2301950;230195015;Lagoa do Barro;15
2301950;230195025;Lagoa Grande;25
2302008;230200805;Barro;05
2302008;230200808;Brejinho;08
2302008;230200810;Cuncas;10
2302008;230200812;Engenho Velho;12
2302008;230200815;Iara;15
2302008;230200817;Monte Alegre;17
